"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001818","negative regulation of cytokine production","44/926","405/18860",0.108641975308642,2.2127296482948,5.60609848400584,7.01624870262708e-07,1.19436207556772e-05,8.41997958484306e-06,"TYROBP/LAPTM5/HLA-DRB1/SRGN/TREM2/HMOX1/FN1/VSIG4/ACP5/LILRB4/CD84/TSPO/PTPRC/SLC11A1/LGALS9/GPNMB/ARRB2/FCGR2B/HAVCR2/MERTK/PYCARD/NCKAP1L/CCR1/SIGLEC1/GSTP1/RAC1/LILRB1/SIRPA/VSIR/RBX1/TGFB1/BST2/CARD16/OAS1/CSK/PTPN6/SELENOS/XAF1/HLA-F/TNF/INPP5D/NMI/GBP1/UFD1",44
"GO:0030041","actin filament polymerization","24/926","157/18860",0.152866242038217,3.11345283460126,6.04244895640264,7.15857672307218e-07,1.21463382970049e-05,8.56289081707199e-06,"AIF1/CAPG/ARPC2/PFN1/CFL1/TMSB4X/COTL1/ARPC5/HCK/GRB2/CAPZB/ARHGAP18/HCLS1/PYCARD/NCKAP1L/RAC1/WAS/CORO1A/CAPZA2/CYFIP1/CAPZA1/PREX1/VASP/MSRB2",24
"GO:0007162","negative regulation of cell adhesion","38/926","326/18860",0.116564417177914,2.37408737362361,5.68675882847665,7.19213020141793e-07,1.21637774862816e-05,8.57518504682772e-06,"TGFBI/LAPTM5/HLA-DRB1/SPI1/CD74/LGALS1/VSIG4/CD86/LILRB4/CFL1/FGL2/PTPRC/LGALS9/GPNMB/RHOA/IL4I1/HAVCR2/CD300A/FXYD5/CD37/LILRB2/HLA-E/LILRB1/PLXND1/PLXNC1/VSIR/TGFB1/MMP14/IL1RN/CORO1C/CSK/LPXN/PTPN6/LGALS3/PTPN1/COL1A1/TMX1/GBP1",38
"GO:0030641","regulation of cellular pH","18/926","95/18860",0.189473684210526,3.85904285551893,6.34796355046619,7.24113190532178e-07,1.22071468829715e-05,8.60575948000891e-06,"GRN/ATP6V0B/ATP6V1F/CREG1/ATP6V0E1/SLC11A1/PPT1/ATP6AP2/SLAMF8/ATP6V0D1/ATP6V1B2/ATP6AP1/LAMP2/DMXL2/LAMP1/VMA21/ATP6V1A/ATP6V1D",18
"GO:0045637","regulation of myeloid cell differentiation","30/926","227/18860",0.13215859030837,2.69169655854844,5.82666760226927,7.82396596367807e-07,1.31472817125986e-05,9.26853304209621e-06,"TYROBP/HLA-DRB1/C1QC/SPI1/TREM2/CD74/GLUL/LILRB4/B2M/CCL3/LYN/CD4/HCLS1/NCKAP1L/CCR1/STAT1/EVI2B/LILRB1/MEF2C/LILRB3/TGFB1/RB1/MAFB/GPR137B/ISG15/CORO1C/CIB1/HIF1A/TNF/INPP5D",30
"GO:0070527","platelet aggregation","16/926","77/18860",0.207792207792208,4.23213935092985,6.45771985766324,8.16217406676223e-07,1.36716415618267e-05,9.63819474820101e-06,"CLIC1/PLEK/LYN/ACTB/PDIA3/SYK/FERMT3/EMILIN2/TLN1/RAP2B/PPIA/PTPN6/ILK/FLNA/TMX1/FIBP",16
"GO:0002863","positive regulation of inflammatory response to antigenic stimulus","7/926","13/18860",0.538461538461538,10.966938029573,8.16842939968715,8.89663305201664e-07,1.48069440540888e-05,1.04385570506397e-05,"FCER1G/FCGR1A/CD81/HLA-E/PARK7/C3/TNF",7
"GO:0043301","negative regulation of leukocyte degranulation","7/926","13/18860",0.538461538461538,10.966938029573,8.16842939968715,8.89663305201664e-07,1.48069440540888e-05,1.04385570506397e-05,"SPI1/CD84/LGALS9/FCGR2B/CD300A/NCKAP1L/HLA-F",7
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","12/926","44/18860",0.272727272727273,5.55468289809542,6.87301154223329,8.98283649932729e-07,1.4902953506503e-05,1.0506241519681e-05,"ARPC2/S100A10/P4HB/LIMS1/CALR/NRP1/RAC1/CDC42/CIB1/PREX1/ILK/FLNA",12
"GO:0097401","synaptic vesicle lumen acidification","8/926","18/18860",0.444444444444444,9.05207583393329,7.76616923397493,9.23389839967033e-07,1.52709977964168e-05,1.0765704330062e-05,"ATP6V1F/ATP6AP2/ATP6V0D1/ATP6V1B2/ATP6AP1/ATP6V1A/ATP6V1D/ATP6V1E1",8
"GO:0051881","regulation of mitochondrial membrane potential","16/926","78/18860",0.205128205128205,4.17788115412305,6.39057999597685,9.80591024717589e-07,1.61658318459751e-05,1.13965418778402e-05,"TSPO/CLIC1/LIPA/UCP2/IFI6/BID/BAX/ARL6IP5/PPIF/MTCH2/PARK7/NDUFS6/BNIP3L/PRELID1/PARP1/MTLN",16
"GO:0002690","positive regulation of leukocyte chemotaxis","18/926","97/18860",0.185567010309278,3.7794749615907,6.23625312914365,9.97453449171611e-07,1.63921123439335e-05,1.15560644558114e-05,"AIF1/SPI1/CD74/LGMN/CSF1R/C5AR1/C3AR1/CCL3/LGALS9/PLA2G7/CALR/CXCL8/NCKAP1L/CCR1/GPSM3/RAC1/CCL4/RAC2",18
"GO:0045055","regulated exocytosis","30/926","230/18860",0.130434782608696,2.65658747300216,5.74378406425023,1.03561284627199e-06,1.69658706414339e-05,1.19605509386305e-05,"FCER1G/FCGR3A/ITGB2/SPI1/GNAI2/CD84/SYNGR2/CCL3/HCK/LGALS9/VAMP8/PLEK/LYN/FCGR2B/RAB31/CD300A/SYK/NCKAP1L/LAT2/CALM3/CORO1A/LAMP1/TMED10/RAP1A/HLA-F/STXBP2/RAC2/RAB10/ARL8B/STX4",30
"GO:1905952","regulation of lipid localization","26/926","183/18860",0.14207650273224,2.89369637314261,5.84936300130577,1.05975650861193e-06,1.73071484812685e-05,1.22011440136242e-05,"SPP1/APOC1/TREM2/MSR1/APOE/TSPO/LRP1/ANXA2/SYK/PLIN2/PLTP/CD36/ABCA1/IL1B/RETN/LAMTOR1/DBI/P2RX4/C3/PLIN3/TNF/PRELID1/NAXE/SURF4/ITGAV/ACSL4",26
"GO:0006690","icosanoid metabolic process","21/926","128/18860",0.1640625,3.34148893088553,6.03992102724141,1.08060039967283e-06,1.75925784694399e-05,1.24023656299554e-05,"CD74/ALOX5AP/TBXAS1/PYCARD/SYK/ALOX5/AKR1B1/ABHD12/IL1B/GSTP1/MGST3/MGLL/COMT/GPX4/MGST2/LTC4S/CASP1/TNFRSF1A/EPHX1/PTGES2/LTA4H",21
"GO:1904645","response to amyloid-beta","14/926","61/18860",0.229508196721311,4.67443260276883,6.53151713181333,1.11484524765621e-06,1.8093730634321e-05,1.27556664491558e-05,"TYROBP/TREM2/LGMN/APOE/LRP1/FCGR2B/SYK/CD36/MMP9/ITGA4/SNX6/TNF/CASP4/PARP1",14
"GO:0042130","negative regulation of T cell proliferation","16/926","79/18860",0.20253164556962,4.12499658255188,6.32455504751896,1.174241018487e-06,1.89987107201642e-05,1.33936567205621e-05,"LAPTM5/HLA-DRB1/VSIG4/CD86/LILRB4/LGALS9/GPNMB/IL4I1/HAVCR2/CD37/LILRB2/HLA-E/LILRB1/VSIR/TGFB1/PTPN6",16
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","14/926","62/18860",0.225806451612903,4.59903852853062,6.44989669653678,1.37555217881975e-06,2.21871471805926e-05,1.56414315330381e-05,"ARPC2/S100A10/P4HB/LIMS1/CALR/NRP1/RAC1/CDC42/CORO1C/CIB1/PREX1/ILK/FLNA/GBP1",14
"GO:0006809","nitric oxide biosynthetic process","16/926","80/18860",0.2,4.07343412526998,6.25961106370147,1.40169563024023e-06,2.24835967231369e-05,1.58504216832798e-05,"ITGB2/APOE/ACP5/TSPO/CLEC7A/GCHFR/STAT1/CD36/IL1B/RAC1/SIRPA/P2RX4/POR/TNF/CD47/CYB5R3",16
"GO:0030833","regulation of actin filament polymerization","21/926","130/18860",0.161538461538462,3.29008140887191,5.95360406858312,1.40253588437478e-06,2.24835967231369e-05,1.58504216832798e-05,"CAPG/ARPC2/PFN1/CFL1/TMSB4X/COTL1/ARPC5/HCK/GRB2/CAPZB/ARHGAP18/HCLS1/PYCARD/NCKAP1L/RAC1/CORO1A/CAPZA2/CYFIP1/CAPZA1/PREX1/VASP",21
"GO:0030168","platelet activation","22/926","141/18860",0.156028368794326,3.17785640978509,5.89825735010532,1.44847082256306e-06,2.31118590701536e-05,1.62933322749688e-05,"FCER1G/APOE/CLIC1/PLEK/LYN/ACTB/MERTK/PDIA3/SYK/FERMT3/EMILIN2/TLN1/RAP2B/PPIA/THBD/PTPN6/COL3A1/CD40/ILK/FLNA/TMX1/FIBP",22
"GO:0072524","pyridine-containing compound metabolic process","26/926","186/18860",0.139784946236559,2.84702385099515,5.75223392849234,1.45057209625151e-06,2.31118590701536e-05,1.62933322749688e-05,"GAPDH/PGK1/ME2/LIPA/PKM/UCP2/MACROH2A1/ENO1/TPI1/TALDO1/PGD/KYNU/HK3/PDXK/IDH1/TKT/ADPGK/MTCH2/FBP1/LDHA/HIF1A/IDH2/NAXE/PARP9/PFKL/PGLS",26
"GO:0001959","regulation of cytokine-mediated signaling pathway","27/926","198/18860",0.136363636363636,2.77734144904771,5.71282094824543,1.49586756252989e-06,2.3761106023651e-05,1.67510365344892e-05,"LAPTM5/TREM2/CD74/SAMHD1/PTPRC/PYCARD/SYK/GSTP1/CXCR4/IL1RN/CARD16/ISG15/OAS1/ECM1/CASP1/PTPN6/PARP14/TNFRSF1A/SPPL2A/PTPN1/CD40/HIF1A/AGPAT2/EIF4E2/CASP4/SMIM30/PARP9",27
"GO:1902743","regulation of lamellipodium organization","13/926","54/18860",0.240740740740741,4.90320774338053,6.52674389471999,1.50510284514723e-06,2.37897760151247e-05,1.6771248223042e-05,"ARPC2/CFL1/ACTR2/ACTR3/RAC1/WAS/CD44/ABI3/CDC42/CORO1C/CYFIP1/CORO1B/RAC2",13
"GO:0021762","substantia nigra development","12/926","46/18860",0.260869565217391,5.31317494600432,6.65520841979111,1.51340339696697e-06,2.37897760151247e-05,1.6771248223042e-05,"YWHAH/ACTB/RHOA/BASP1/GNB4/COX6B1/CALM3/ATP5PB/CDC42/ATP5PF/LDHA/HSPA5",12
"GO:0034314","Arp2/3 complex-mediated actin nucleation","12/926","46/18860",0.260869565217391,5.31317494600432,6.65520841979111,1.51340339696697e-06,2.37897760151247e-05,1.6771248223042e-05,"ARPC2/ARPC5/ACTR2/GMFG/ACTR3/ARPC1B/RNH1/ARF1/CYFIP1/CORO1B/IQGAP2/WASHC4",12
"GO:0060759","regulation of response to cytokine stimulus","28/926","210/18860",0.133333333333333,2.71562275017999,5.6809146800618,1.51588125010266e-06,2.37897760151247e-05,1.6771248223042e-05,"LAPTM5/TREM2/CD74/SAMHD1/PTPRC/PYCARD/SYK/GSTP1/TLR2/CXCR4/IL1RN/CARD16/ISG15/OAS1/ECM1/CASP1/PTPN6/PARP14/TNFRSF1A/SPPL2A/PTPN1/CD40/HIF1A/AGPAT2/EIF4E2/CASP4/SMIM30/PARP9",28
"GO:0098869","cellular oxidant detoxification","17/926","90/18860",0.188888888888889,3.84713222942165,6.15209448554148,1.53338108114873e-06,2.39923638625247e-05,1.69140680240168e-05,"GSTO1/APOE/ALOX5AP/S100A9/PRDX1/CD36/PRDX4/GSTP1/MGST3/TXNDC17/GPX4/MGST2/LTC4S/SELENOT/PARK7/SELENOS/CAT",17
"GO:2001198","regulation of dendritic cell differentiation","7/926","14/18860",0.5,10.1835853131749,7.81075346525864,1.70374118398476e-06,2.65783624701623e-05,1.87371379228489e-05,"HLA-B/LGALS9/TMEM176B/FCGR2B/TMEM176A/LILRB2/LILRB1",7
"GO:0016485","protein processing","31/926","248/18860",0.125,2.54589632829374,5.56847052302542,1.72940523494515e-06,2.68984278506647e-05,1.896277669896e-05,"CTSS/SRGN/CTSZ/CTSL/CTSH/PLAUR/LGMN/S100A10/PGK1/ANXA2/HM13/P4HB/PLA2G7/PLAU/ATP6AP2/ENO1/CPM/ADAM9/SPCS3/VSIR/ANPEP/ADAM8/MMP14/MAFB/THBD/SEC11C/TMEM208/CASP1/PRCP/CASP4/PARP1",31
"GO:0002761","regulation of myeloid leukocyte differentiation","21/926","132/18860",0.159090909090909,3.24023169055566,5.86895044681465,1.80975023487789e-06,2.80645540874536e-05,1.9784869036616e-05,"TYROBP/HLA-DRB1/C1QC/TREM2/CD74/LILRB4/CCL3/LYN/CD4/HCLS1/CCR1/EVI2B/LILRB1/LILRB3/TGFB1/RB1/MAFB/GPR137B/CORO1C/TNF/INPP5D",21
"GO:0090322","regulation of superoxide metabolic process","10/926","32/18860",0.3125,6.36474082073434,6.90156973532282,1.86271497568039e-06,2.8800439239366e-05,2.03036512453484e-05,"CYBA/TYROBP/ITGB2/GNAI2/ACP5/CLEC7A/SYK/CD36/GSTP1/TGFB1",10
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","13/926","55/18860",0.236363636363636,4.8140585116827,6.43662589415706,1.88311710278106e-06,2.90299999384478e-05,2.04654862901217e-05,"HLA-C/HLA-A/HLA-B/LGALS9/GRB2/ARRB2/HAVCR2/HLA-E/LILRB1/TGFB1/LAMP1/HLA-F/INPP5D",13
"GO:0031663","lipopolysaccharide-mediated signaling pathway","14/926","64/18860",0.21875,4.45531857451404,6.29175212506427,2.06571045160489e-06,3.17511847649622e-05,2.23838593827155e-05,"CD14/SPI1/LY86/PTAFR/HCK/LY96/LYN/CD36/SCIMP/SIRPA/TLR2/CARD16/PTPN6/MTDH",14
"GO:0051336","regulation of hydrolase activity","26/926","190/18860",0.136842105263158,2.78708650676367,5.62569856422092,2.17808864727359e-06,3.33803263068968e-05,2.35323669253205e-05,"GRN/PSAP/GAPDH/RGS1/S100A10/RHOA/RHOG/LIMS1/RGS10/TIMP1/TIMP2/VSIR/GPR137B/TBC1D2/CORO1C/DOCK10/ECM1/THY1/RAP1A/RSU1/ARAP1/PRELID1/TMED2/DOCK8/ITGB1/SVBP",26
"GO:0043542","endothelial cell migration","35/926","302/18860",0.115894039735099,2.36043368186174,5.4155366949984,2.23724062854473e-06,3.41866067975871e-05,2.41007762385552e-05,"GRN/ITGB2/HMOX1/FN1/LGMN/GLUL/APOE/S100A9/TMSB4X/S100A8/RHOA/CALR/ZEB2/NRP1/PECAM1/RAC1/MEF2C/PLXND1/TGFB1/NRP2/P2RX4/LPXN/TGFBR1/CORO1B/CIB1/PRCP/BSG/CD40/HIF1A/TNF/SPRED1/SERPINF1/SPARC/ITGB1/SVBP",35
"GO:0046496","nicotinamide nucleotide metabolic process","25/926","179/18860",0.139664804469274,2.84457690312149,5.63442318513833,2.33547971882369e-06,3.53240259159231e-05,2.49026307139869e-05,"GAPDH/PGK1/ME2/LIPA/PKM/UCP2/MACROH2A1/ENO1/TPI1/TALDO1/PGD/KYNU/HK3/IDH1/TKT/ADPGK/MTCH2/FBP1/LDHA/HIF1A/IDH2/NAXE/PARP9/PFKL/PGLS",25
"GO:0048143","astrocyte activation","9/926","26/18860",0.346153846153846,7.05017444758265,7.0147068926461,2.33857772588713e-06,3.53240259159231e-05,2.49026307139869e-05,"GRN/C1QA/TREM2/C5AR1/LRP1/ZEB2/IL1B/IFNGR1/TNF",9
"GO:1903306","negative regulation of regulated secretory pathway","9/926","26/18860",0.346153846153846,7.05017444758265,7.0147068926461,2.33857772588713e-06,3.53240259159231e-05,2.49026307139869e-05,"SPI1/GNAI2/CD84/LGALS9/FCGR2B/CD300A/NCKAP1L/RAP1A/HLA-F",9
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","11/926","40/18860",0.275,5.60097192224622,6.61905530724217,2.34547206139023e-06,3.53240259159231e-05,2.49026307139869e-05,"LAPTM5/LILRB4/LYN/FCGR2B/CD300A/CSK/LPXN/PTPN6/THY1/LGALS3/GBP1",11
"GO:0055094","response to lipoprotein particle","11/926","40/18860",0.275,5.60097192224622,6.61905530724217,2.34547206139023e-06,3.53240259159231e-05,2.49026307139869e-05,"FCER1G/ITGB2/TREM2/APOE/CD68/CD81/SYK/CD36/ABCA1/TGFB1/ITGB1",11
"GO:0045619","regulation of lymphocyte differentiation","29/926","227/18860",0.127753303964758,2.60197333993016,5.51763619326585,2.3863596360545e-06,3.58365386724736e-05,2.52639404905951e-05,"HLA-DRB1/HLA-DRA/SPI1/CD74/LGALS1/CD86/LILRB4/FGL2/PTPRC/LGALS9/ACTB/RHOA/IL18/IL4I1/SYK/SLAMF8/NCKAP1L/LILRB2/HLA-DOA/GPR65/VSIR/TGFB1/ADAM8/MMP14/PTPN6/PRELID1/IL7R/INPP5D/DDRGK1",29
"GO:0002281","macrophage activation involved in immune response","8/926","20/18860",0.4,8.14686825053996,7.26635423028664,2.43434712876717e-06,3.63482802712492e-05,2.56247066186018e-05,"TYROBP/GRN/TREM2/HAVCR2/SYK/IFI35/TNF/NMI",8
"GO:0032930","positive regulation of superoxide anion generation","8/926","20/18860",0.4,8.14686825053996,7.26635423028664,2.43434712876717e-06,3.63482802712492e-05,2.56247066186018e-05,"CYBA/TYROBP/ITGB2/GNAI2/CLEC7A/SYK/GSTP1/TGFB1",8
"GO:0034109","homotypic cell-cell adhesion","18/926","103/18860",0.174757281553398,3.55931137159513,5.91815438644774,2.47009690648884e-06,3.67769983855005e-05,2.5926943088052e-05,"PLAUR/CLIC1/PLEK/LYN/ACTB/PDIA3/SYK/FERMT3/EMILIN2/TLN1/RAP2B/PPIA/CD99/PTPN6/ILK/FLNA/TMX1/FIBP",18
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","15/926","74/18860",0.202702702702703,4.12848053236822,6.12714839264394,2.49518162549885e-06,3.70449408376619e-05,2.61158363912858e-05,"LAPTM5/LILRB4/PTPRC/LIPA/LYN/FCGR2B/CD300A/CD81/CMTM3/CSK/LPXN/PTPN6/THY1/LGALS3/GBP1",15
"GO:0045428","regulation of nitric oxide biosynthetic process","14/926","65/18860",0.215384615384615,4.38677521182921,6.21510008415073,2.51500354129745e-06,3.72334518606813e-05,2.62487323528883e-05,"ITGB2/APOE/ACP5/TSPO/CLEC7A/GCHFR/STAT1/CD36/IL1B/RAC1/SIRPA/P2RX4/TNF/CD47",14
"GO:0006622","protein targeting to lysosome","10/926","33/18860",0.303030303030303,6.17186988677269,6.75678717799264,2.55547335308628e-06,3.76194471640251e-05,2.65208502173521e-05,"LAPTM5/M6PR/LAMP2/SCARB2/NCOA4/GNPTG/ZDHHC12/SORL1/GNPTAB/ZFYVE16",10
"GO:0036336","dendritic cell migration","10/926","33/18860",0.303030303030303,6.17186988677269,6.75678717799264,2.55547335308628e-06,3.76194471640251e-05,2.65208502173521e-05,"SPI1/LGALS9/GPR183/CALR/SLAMF8/ALOX5/CCR1/CXCR4/CDC42/DOCK8",10
"GO:0050868","negative regulation of T cell activation","22/926","146/18860",0.150684931506849,3.06902571081985,5.70276195581962,2.62892743287944e-06,3.85920639444605e-05,2.72065228121763e-05,"LAPTM5/HLA-DRB1/CD74/LGALS1/VSIG4/CD86/LILRB4/FGL2/LGALS9/GPNMB/IL4I1/HAVCR2/CD300A/CD37/LILRB2/HLA-E/LILRB1/VSIR/TGFB1/CSK/PTPN6/LGALS3",22
"GO:0030162","regulation of proteolysis","42/926","398/18860",0.105527638190955,2.14929941283089,5.26576639286739,2.65919101612626e-06,3.89269810932096e-05,2.7442631745369e-05,"LAPTM5/GRN/CTSC/CTSZ/CST3/TREM2/PLAUR/APOE/CFL1/GAPDH/CSTB/S100A10/ANXA2/PLAU/ENO1/IL1B/TIMP1/PSME2/ADAM9/TIMP2/BCAP31/VSIR/RBX1/ADAM8/TNFRSF1B/MMP14/ELOB/CSTA/ECM1/PARK7/PTPN1/TNF/PRELID1/HERPUD1/PSMC2/PSMC4/PSMD14/TMX1/AURKAIP1/PSMC3/DDRGK1/SVBP",42
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","28/926","217/18860",0.129032258064516,2.62802201630321,5.48098333668076,2.91419039713181e-06,4.25406676408124e-05,2.999019814749e-05,"TREM2/FN1/CSF1R/CCL3/HCLS1/IL18/ARRB2/ENG/MYDGF/CCDC88A/HCST/MERTK/PECAM1/PIK3AP1/IL1B/OSM/RAC1/TGFB1/ADAM8/P2RX4/CDC42/TGFBR1/PTPN6/PARK7/MTDH/TNF/ITGB1/CAT",28
"GO:0030183","B cell differentiation","22/926","147/18860",0.149659863945578,3.0481479848959,5.66466892050895,2.95090453369102e-06,4.29566214291623e-05,3.02834360589901e-05,"LAPTM5/SPI1/LGALS1/PTPRC/FCGR2B/GPR183/IL4I1/TNFSF13B/SYK/SLAMF8/NCKAP1L/MMP14/IRF8/SLC25A5/BAX/ITGA4/DOCK10/PTPN6/IGHM/INPP5D/ITGB1/DDRGK1",22
"GO:0046598","positive regulation of viral entry into host cell","7/926","15/18860",0.466666666666667,9.50467962562995,7.48741245873109,3.05890698747906e-06,4.42821271927023e-05,3.12178873193664e-05,"HLA-DRB1/CD74/LGALS1/LGALS9/CD4/P4HB/BSG",7
"GO:0075294","positive regulation by symbiont of entry into host","7/926","15/18860",0.466666666666667,9.50467962562995,7.48741245873109,3.05890698747906e-06,4.42821271927023e-05,3.12178873193664e-05,"HLA-DRB1/CD74/LGALS1/LGALS9/CD4/P4HB/BSG",7
"GO:0002673","regulation of acute inflammatory response","12/926","49/18860",0.244897959183673,4.98787852073875,6.35126537857338,3.13189946177748e-06,4.5213554108423e-05,3.18745220012247e-05,"FCER1G/FCGR1A/FCGR2B/IL1B/GSTP1/OSM/HLA-E/ADAM8/PARK7/SELENOS/C3/TNF",12
"GO:0002708","positive regulation of lymphocyte mediated immunity","21/926","137/18860",0.153284671532847,3.12197505951349,5.66420653798644,3.34032962986818e-06,4.80897042581022e-05,3.39021421039252e-05,"FCER1G/HLA-DRB1/HLA-DRA/TREM2/HLA-C/FCGR1A/HLA-A/HLA-B/B2M/PTPRC/IL18/CD81/IL1B/HLA-E/TGFB1/LAMP1/STX7/HLA-F/CD40/C3/TNF",21
"GO:0051223","regulation of protein transport","46/926","458/18860",0.100436681222707,2.04561102360719,5.14750313696364,3.4714146103021e-06,4.98395954764802e-05,3.5135775407916e-05,"HLA-DRB1/TREM2/APOE/LCP1/HCLS1/UCP2/CD81/ALOX5/CD36/IL1B/ADAM9/RAC1/BCAP31/TLR2/TGFB1/YWHAB/ADAM8/PPIA/IFI27/TMED10/RHBDF2/SNX3/EDEM2/CSK/OS9/PARK7/UQCC2/SORL1/BSG/PTPN1/SERP1/HIF1A/ENY2/IDH2/TNF/ERP29/RAB8A/FLNA/DERL2/PFKL/OAZ2/VPS35/ERLEC1/ACSL4/STX4/UBE2J1",46
"GO:0033627","cell adhesion mediated by integrin","15/926","76/18860",0.197368421052632,4.01983630783222,5.99407813212691,3.54506738451708e-06,5.07202172718118e-05,3.57565936413764e-05,"ITGB2/LYN/PLAU/SYK/FERMT3/NCKAP1L/ADAM9/EMILIN2/ITGA4/SFRP2/LPXN/PTPN6/CIB1/ITGAV/ITGB1",15
"GO:0034612","response to tumor necrosis factor","30/926","244/18860",0.122950819672131,2.50416032291187,5.37368367048139,3.55734041180551e-06,5.07202172718118e-05,3.57565936413764e-05,"CYBA/LAPTM5/CFL1/TMSB4X/ASAH1/CCL3/CXCL16/TNFSF13B/LIMS1/PYCARD/CXCL8/SYK/STAT1/ADAM9/GSTP1/TNFRSF1B/TXNDC17/CARD16/CASP1/CIB1/TNFRSF1A/CD58/SPPL2A/CD40/COL1A1/TNF/ILK/EIF5A/CASP4/GBP1",30
"GO:0051345","positive regulation of hydrolase activity","19/926","116/18860",0.163793103448276,3.33600208535041,5.73452332872265,3.56847835546752e-06,5.07202172718118e-05,3.57565936413764e-05,"GRN/PSAP/RGS1/S100A10/RHOA/RHOG/LIMS1/RGS10/VSIR/TBC1D2/CORO1C/DOCK10/THY1/RAP1A/RSU1/ARAP1/PRELID1/DOCK8/ITGB1",19
"GO:0045010","actin nucleation","13/926","58/18860",0.224137931034483,4.56505548521636,6.17880525068454,3.57157289629291e-06,5.07202172718118e-05,3.57565936413764e-05,"ARPC2/ARPC5/ACTR2/GMFG/ACTR3/ARPC1B/CORO1A/RNH1/ARF1/CYFIP1/CORO1B/IQGAP2/WASHC4",13
"GO:0032613","interleukin-10 production","14/926","67/18860",0.208955223880597,4.25582669804326,6.06634164692966,3.6825126327554e-06,5.20130027534586e-05,3.66679778510495e-05,"TYROBP/FCER1G/HLA-DRB1/TREM2/LILRB4/LGALS9/CLEC7A/FCGR2B/PYCARD/SYK/LILRB1/VSIR/ISG15/CD47",14
"GO:0032653","regulation of interleukin-10 production","14/926","67/18860",0.208955223880597,4.25582669804326,6.06634164692966,3.6825126327554e-06,5.20130027534586e-05,3.66679778510495e-05,"TYROBP/FCER1G/HLA-DRB1/TREM2/LILRB4/LGALS9/CLEC7A/FCGR2B/PYCARD/SYK/LILRB1/VSIR/ISG15/CD47",14
"GO:0002888","positive regulation of myeloid leukocyte mediated immunity","8/926","21/18860",0.380952380952381,7.75892214337139,7.04181172031355,3.76330102198574e-06,5.30108117005323e-05,3.73714103474255e-05,"TYROBP/FCER1G/ITGB2/SPI1/FCGR1A/HLA-E/C3/STX4",8
"GO:0006885","regulation of pH","18/926","106/18860",0.169811320754717,3.45857614409715,5.76787554559523,3.77978191017293e-06,5.30998394154939e-05,3.7434172851175e-05,"GRN/ATP6V0B/ATP6V1F/CREG1/ATP6V0E1/SLC11A1/PPT1/ATP6AP2/SLAMF8/ATP6V0D1/ATP6V1B2/ATP6AP1/LAMP2/DMXL2/LAMP1/VMA21/ATP6V1A/ATP6V1D",18
"GO:0043903","regulation of biological process involved in symbiotic interaction","11/926","42/18860",0.261904761904762,5.33425897356783,6.38967855951374,3.96835953890546e-06,5.55995896791419e-05,3.91964396392525e-05,"HLA-DRB1/CD74/LGALS1/LGALS9/CD4/P4HB/CXCL8/BST2/FUCA2/BSG/ITGAV",11
"GO:2000377","regulation of reactive oxygen species metabolic process","22/926","150/18860",0.146666666666667,2.98718502519798,5.55230458625784,4.14410627538351e-06,5.7906682874744e-05,4.08228875987681e-05,"CYBA/TYROBP/ITGB2/GNAI2/ACP5/TSPO/GRB2/RHOA/CLEC7A/SYK/ALOX5/CD36/GSTP1/RAC1/SIRPA/TGFB1/PARK7/VDAC1/ROMO1/PRCP/RAC2/TNF",22
"GO:0061572","actin filament bundle organization","24/926","173/18860",0.138728323699422,2.82550343949363,5.48102969776455,4.16766412417243e-06,5.8080567234467e-05,4.09454720971326e-05,"AIF1/PFN1/CFL1/MARCKS/S100A10/HSP90B1/LCP1/PLEK/RHOA/CCDC88A/ZEB2/NRP1/RAC1/GPR65/WAS/CDC42/TGFBR1/CORO1B/SHTN1/ARAP1/ZYX/PAK1/CD47/FLNA",24
"GO:0032729","positive regulation of type II interferon production","15/926","77/18860",0.194805194805195,3.96763064149673,5.92923919517581,4.20527302431728e-06,5.84488213433035e-05,4.12050828250574e-05,"HLA-DPA1/HLA-DPB1/CD14/HLA-A/SLC11A1/LGALS9/IL18/CLEC7A/HAVCR2/PYCARD/IL1B/LILRB1/IRF8/ISG15/TNF",15
"GO:0072665","protein localization to vacuole","18/926","107/18860",0.168224299065421,3.42625300256353,5.71898343696519,4.33885354796348e-06,6.0145487113149e-05,4.2401193404641e-05,"LAPTM5/MFSD1/CD81/LAMTOR1/M6PR/GLMP/LAMP2/SCARB2/LAMTOR4/GPR137B/NCOA4/GNPTG/ZDHHC12/SORL1/SNF8/GNPTAB/GBP1/ZFYVE16",18
"GO:0030888","regulation of B cell proliferation","14/926","68/18860",0.205882352941176,4.19324101130733,5.99412635713028,4.42995801784492e-06,6.12459275165544e-05,4.3176978731432e-05,"TYROBP/CD74/MNDA/PTPRC/LYN/FCGR2B/GPR183/TNFSF13B/CD300A/CD81/NCKAP1L/MEF2C/CD40/INPP5D",14
